lon,taken_at,updated_at,internal_category,tags,views,owner_realname,photo_id,lat,owner,photopage_url
51.416863,2007-09-19 20:14:31,2010-08-05 23:20:51,iran,"night,dinner,iran,ceremony,fast,gathering,tehran,ramadan,groupshot,flickrmeetup,ramazan,تهران,رمضان,eftar,صوم,روزه,افطار,flickr:user=hamedsaber,sararestaurant,kishbazar,upcoming:event=266085",8076,Hamed Saber,1414273932_353fcc9b23.jpg,35.762132,44124425616@N01,http://www.flickr.com/photos/hamed/1414273932/
45.471216,2008-08-01 07:56:28,2010-09-04 13:03:08,iran,"sea,lake,reflection,nature,salt,saltlake,tabriz,عکس,آب,orumieh,urmia,انعکاس,نمک,انسان,دریا,دریاچه,urmialake,ارومیه,orumie,ایرانیان,آذربایجان,تبریز,گردهمایی,بازتاب,oroomie,آذربایجانغربی,آذربایجانشرقی,دریاچهارومیه,رفلکشن,oroomieh,دریاچهءنمک,دریاچهزیبایارومیه,رفلکت,upcoming:event=911302,دریاچهیارومیه,دریاچهنمک,دریاچهینمک,دریاچهءارومیه,orumiehlake,orumiehsaltlake,gatheinrg,دریاچهقشنگ,دریاچهزیبا,دریاچهقشنگارومیه",20169,Mehrad Heidari Monfared,2725631582_07f0edd5ae.jpg,37.3016,14535004@N04,http://www.flickr.com/photos/mehradhm/2725631582/
51.251859,2008-06-06 09:20:33,2010-07-25 14:21:39,iran,"pictures,street,city,bridge,blue,tree,green,tower,nature,landscape,highway,iran,pics,sony,capital,picture,bluesky,pic,greens,tehran,curve,ایران,superhighway,hdr,highdynamicrange,clearsky,milad,teheran,پارک,miladtower,h9,درخت,تهران,سبز,شهر,ساعت,خیابان,درختان,modarres,آسمان,آبی,hemmat,سبزه,بانک,ایرانیان,بزرگ,سمند,iranianpeople,sonyh9,پارکطالقانی,برجمیلاد,dsch9,پایتخت,تقاطع,آسمانآبی,اتوبان,mehradhm,هوایتمیز,اتوبانهمت,تقاطعهمتمدرس,منحنی,thechnicolor,آسمانزیبا,بزرگترینساعت,تهرانمخوف,modarreshemmatjunction,اتوبانمدرس,ساعتبزرگ,بانککشاورزی,httpwwwflickrcomgroupsiranianpeople,groupsiranianpeople",29259,Mehrad Heidari Monfared,2558816592_34e09f5bfc.jpg,35.45151,14535004@N04,http://www.flickr.com/photos/mehradhm/2558816592/
51.464864,2006-06-19 15:24:15,2010-05-03 07:57:03,iran,"park,friends,geotagged,ir,persian,interestingness,flickr,meetup,iran,persia,saber,gathering,iranian,tehran,ایران,groupshot,hamed,flickrmeetup,jamshidieh,interestingness2,farsi,ايران,تهران,flickrites,حامد,flickies,flickrexplore,فارسی,ايراني,فارسي,ايرانيان,حامدصابر,صابر,ایرانیان,پرشيا,پرشیا,geo:lon=51464939,geo:lat=35826442,flickr:user=hamedsaber",23440,Hamed Saber,168305420_b8ff98eb52.jpg,35.826716,44124425616@N01,http://www.flickr.com/photos/hamed/168305420/
51.420071,2007-07-31 15:09:43,2010-06-08 09:09:45,iran,"polarpanorama,polar,panorama,fisheye,flickrmeetup,meetup,gathering,golestan,palace,empty,pool,round,circle,sphere,پرشیا,پرشيا,فارسی,فارسي,ايران,ايراني,ايرانيان,ایران,حامدصابر,ایرانیان,حامد,صابر,saber,persian,iran,persia,iranian,hamed,farsi,upcoming:event=223329,cd,tehran,تهران",17265,Hamed Saber,962315433_1cdbb31cbe.jpg,35.680245,44124425616@N01,http://www.flickr.com/photos/hamed/962315433/
51.472299,2007-07-06 12:47:48,2010-04-19 12:23:32,iran,"reflection,sorry,geotagged,mirror,iso200,persian,meetup,iran,persia,reflect,saber,gathering,pavilion,iranian,tehran,ahmad,ایران,hamed,farsi,ايران,تهران,qajar,niavaran,حامد,kushk,badquality,dontworry,flickrgathering,wrongiso,فارسی,ايراني,itsasony,فارسي,ايرانيان,kushak,حامدصابر,صابر,ایرانیان,پرشيا,پرشیا,itsnotyourfault,ahmadshah,qadjar,upcoming:event=214803",6445,Hamed Saber,738624865_22b2752f95.jpg,35.81191,44124425616@N01,http://www.flickr.com/photos/hamed/738624865/
51.424459,2007-08-11 11:18:22,2010-04-17 01:05:42,iran,"pool,persian,iran,persia,saber,gathering,iranian,tehran,ایران,groupshot,hamed,flickrmeetup,farsi,ايران,تهران,حامد,flickies,فارسی,ايراني,فارسي,ايرانيان,حامدصابر,صابر,ایرانیان,پرشيا,پرشیا,artmuseumgarden,flickr:user=hamedsaber,flickr:user=somayeht,flickr:user=mojtabaa,flickr:user=monazah,flickr:user=kiana,flickr:user=amy56,flickr:user=nargeskh,flickr:user=nahidyoussefi,flickr:user=mina,flickr:user=rahaa110,flickr:user=fatemeha,flickr:user=sara,flickr:user=paeezeh,upcoming:event=236257,flickr:user=hoomanmesgary,flickr:user=rezamohajerin,flickr:user=mohammadhossein,flickr:user=monsoonv,flickr:user=nedasta,flickr:user=sarak,flickr:user=raouf,flickr:user=zahralomer,flickr:user=ailars,flickr:user=deathlessness,flickr:user=khodayar,flickr:user=mahsaday,flickr:user=sorrenta,flickr:user=|||fayiza|,flickr:user=ahmadmotalaeivista,flickr:user=alireza2007,flickr:user=ddmmyyyy",9651,Hamed Saber,1083010927_1288f5d179.jpg,35.800572,44124425616@N01,http://www.flickr.com/photos/hamed/1083010927/
51.671748,2007-05-01 11:47:20,2010-07-16 18:42:16,iran,"wall,composite,painting,asia,iran,paintings,columns,middleeast,persia,palace,ceiling,40,psd,mainhall,pillars,esfahan,fresco,0704,isfahan,forty,frescos,frescoes,اصفهان,ايران,safavid,chel,robale,chehel,sotoun,sotoon,sotun,چهلستون,supersix,frhwofavs,youngrobv,shahabbasii,csevpsd",29328,"",905050412_0cae55b2a3.jpg,32.6575,7388060@N08,http://www.flickr.com/photos/youngrobv/905050412/
51.681318,2007-07-22 01:42:18,2010-08-05 23:41:50,iran,"history,architecture,book,interestingness,poem,iran,library,islam,literary,culture,philosophy,historic,explore,iranian,ایران,esfahan,cultural,itinerary,islamic,isfahan,اصفهان,خانه,کتاب,گلستان,حافظ,اسلام,hamzeh,کتابخانه,تاریخ,فرهنگی,ottomon,karbasi,تاریخی,حمزه,کرباسی,سعدی,andregodar,المیزان,منتهی,الآمال,المعجم,مثنوی,معنوی,آثارایران,آندرهگدار,تاریختمدناسلام,جرجیزیدان,ابنبطوطه,سفرنامه,ناصرخسرو,مولوی,فلسفی,شاهنعمتاللهولی,ظلالسلطان",16941,Hamzeh Karbasi Zadeh,887067255_667472de1b.jpg,32.650875,53047624@N00,http://www.flickr.com/photos/hamzeh/887067255/
51.464864,2007-06-18 11:47:13,2010-08-14 14:11:38,iran,"birthday,park,friends,happy,persian,iran,group,persia,saber,gathering,iranian,tehran,ایران,hamed,flickrmeetup,jamshidieh,farsi,ايران,تهران,حامد,فارسی,ايراني,meetuo,فارسي,ايرانيان,iranianflickrgathering,حامدصابر,صابر,ایرانیان,پرشيا,پرشیا,flickr:user=hamedsaber,flickr:user=somayeht,flickr:user=mojtabaa,flickr:user=~vista,flickr:user=mãhiteshneh,flickr:user=ehsankhakbaz,flickr:user=hessamsamavatian,flickr:user=pegahi,flickr:user=sizif,flickr:user=nargeskh,iranianbirthday,flickr:user=horizon,flickr:user=nahidyoussefi,flickr:user=amin,flickr:user=dariushjamasb,flickr:user=mina,upcoming:event=206199",24476,Hamed Saber,564819621_ae243d3296.jpg,35.826716,44124425616@N01,http://www.flickr.com/photos/hamed/564819621/
,2007-07-17 06:03:01,2010-09-09 10:16:57,pei,"flowers,house,abandoned,princeedwardisland,pei,lupins,maritimes,collapsed,abigfave,artlibre,aplusphoto,goldenphotographer",3028,Irene Suchocki,1247618519_5837df4506.jpg,,37043062@N00,http://www.flickr.com/photos/irenesuchocki/1247618519/
-58.430196,2007-02-04 12:21:59,2010-08-05 14:06:57,pei,"pancho,tapete,sharpei,pei,shar,duetos,flickrchallengewinner,alfombrita",2496,Javier Tenembaum,381996668_addee1d871.jpg,-34.608941,91721134@N00,http://www.flickr.com/photos/javo-/381996668/
,2007-09-22 09:16:42,2010-06-01 13:45:44,pei,"paris,france,museum,architecture,louvre,chinese,musée,m,explore,architect,staircase,curved,pei,impei,nogginnogged",4555,"",1478646248_0f5c6316d6.jpg,,7232802@N06,http://www.flickr.com/photos/noggin_nogged/1478646248/
2.335731,2008-04-17 00:26:17,2010-09-03 09:25:47,pei,"bw,motion,paris,spiral,blackwhite,movement,stair,pyramid,louvre,walk,staircase,pei,modernarchitecture,ascending,decending,superaplus,aplusphoto,elijahnorthen,thebestcityshots",1045,Eli,2529535313_163b20bd3f.jpg,48.861143,9412989@N04,http://www.flickr.com/photos/elinorthen/2529535313/
2.336182,2005-09-16 18:24:50,2010-07-30 21:19:16,pei,"sky,bw,paris,reflection,topf25,glass,architecture,clouds,topf50,topf75,pyramid,louvre,wide,d70s,symmetry,converted,topf100,pei,sigma1020mm,asymmery,expo0701bl6,expo0701bl,expo0701",6885,Nathan Kendall,196962881_4f837bebdc.jpg,48.861108,75711873@N00,http://www.flickr.com/photos/alternate/196962881/
,2009-09-19 21:28:32,2010-08-08 00:23:28,pei,"sf,tongue,with,fig,action,warhol,pei,greenapple,preset,nikkor50mmf14,nikond300,headcoverish",3241,Cindy,3946064621_fae1de79a3.jpg,,37451064@N00,http://www.flickr.com/photos/cloughridge/3946064621/
-3.687887,2010-05-29 12:56:53,2010-09-16 04:52:02,pei,"madrid,city,urban,water,glass,architecture,spain,towers,pei,ctba,pelli,torredecristal,torreespacio,cuatrotorres",755,David Gutierrez,4683158392_11e1dbeaef.jpg,40.478047,21775664@N07,http://www.flickr.com/photos/davidgutierrez/4683158392/
,2007-06-25 19:59:23,2009-07-30 15:54:06,pei,"sunset,canada,beach,clouds,landscape,searchthebest,dreams,princeedwardisland,isle,soe,panmureisland,panmure,supershot,d80,outstandingshots,flickrsbest,impressedbeauty,wowiekazowie",2776,Phillip Chitwood,635615014_85e7dd616f.jpg,,91251243@N00,http://www.flickr.com/photos/phillipchitwood/635615014/
-63.792071,2008-10-25 10:39:38,2010-08-21 13:26:40,pei,"ocean,canada,water,marina,photoshop,boats,island,harbour,sony,cybershot,prince,edward,princeedwardisland,sailboats,pei,hdr,summerside,cotcmostinteresting,dansnyder,photomatixpro,3exp,mywinners,anawesomeshot,colorphotoaward,photoshopcs3,thatsclassy,dsch50,danrsnyder",789,Dan Snyder,2971754146_9fc71a9cde.jpg,46.389095,14238193@N07,http://www.flickr.com/photos/danrsnyder/2971754146/
114.159864,2010-01-28 18:34:45,2010-09-05 10:10:49,pei,"china,blue,light,building,tower,architecture,modern,night,skyscraper,buildings,geotagged,hongkong,noche,im,nacht,main,central,bank,center,norman,hong,kong,foster,hour,noite,中国,香港,grattacielo,nuit,pei,hsbc,gebäude,notte,nachtaufnahme,impei,bankofchina,wolkenkratzer,cheung,rascacielo,gratteciel,摩天大楼,arranhacéu,中銀大廈,長江集團中心,©allrightsreserved,cheungkongcenter,standardcharteredbank,香港滙豐總行大廈,渣打銀行,mygearandmepremium,thehongkongandshanghaibank,geo:lat=22281117,geo:lon=114159864",1221,Markus Bahlmann,4345145237_be6fcbd964.jpg,22.281117,48646584@N00,http://www.flickr.com/photos/cnmark/4345145237/
2.335821,2009-01-11 06:50:09,2010-09-07 11:35:27,pei,"paris,france,girl,museum,architecture,lumix,bravo,louvre,stairway,panasonic,scala,museo,francia,soe,pei,architettura,ragazza,parigi,curva,damncool,muséedulouvre,scalini,blueribbonwinner,linescurves,littlestories,opl,ieohmingpei,photographia,imagepoetry,fineartphotos,mywinners,abigfave,platinumphoto,superbmasterpiece,goldenphotographer,megashot,ysplix,excellentphotographerawards,flickrelite,theunforgettablepictures,fz18,theperfectphotographer,“damncool”,goldstaraward,ostrellina,picswithsoul,worldtrekker,mastersoflifegallery,spiritofphotography,bestoneframeshortnominee,oneofthegreatestoneframeshortmaker,peachofashot,isco72,goldenart,phvalue,artofimages,francescopallante,unusualviewsperspectives,thedantecircle,thearcadiasociety,bestcapturesaoi",3959,Francesco Pallante,2404385017_a130eedbd6.jpg,48.861014,8806090@N07,http://www.flickr.com/photos/isco72/2404385017/
2.33682,2010-07-18 19:59:43,2010-08-31 13:23:23,pei,"sun,sol,soleil,pyramid,pentax,louvre,bluesky,pyramide,pei,piramide,cielbleu,cieloazul,k10d,0991f3d23cf34a73ab609f550624a11b",477,Eloy Ricárdez Luna,4806275355_22a38df447.jpg,48.860776,25028639@N05,http://www.flickr.com/photos/eloyricardez/4806275355/
13.396774,2008-02-23 12:16:45,2010-08-16 05:33:49,pei,"blue,light,shadow,people,color,building,berlin,topf25,glass,monochrome,museum,architecture,modern,contrast,digital,germany,dark,geotagged,concrete,interestingness,topf50,nikon,women,topf75,europe,photographer,tl,steel,candid,monotone,explore,lea,d200,nikkor,dslr,toned,ming,topf100,mitte,vignette,pei,dhm,members,deutsches,february23,50mmf18,ogm,historisches,interestingness7,ieoh,fav100,i500,utatafeature,manganite,nikonstunninggallery,ipernity,aplusphoto,leadipernity,date:year=2008,february232008,geo:lat=52518703,geo:lon=13396774,date:month=february,format:ratio=32",2354,Thomas Lottermoser,2324097069_810444c086.jpg,52.518703,62328475@N00,http://www.flickr.com/photos/manganite/2324097069/
,2006-08-22 08:50:47,2010-05-23 20:29:59,pei,"new,sunset,en,canada,topf25,beautiful,atardecer,heaven,paradise,quebec,magic,brunswick,most,creation,princeedwardisland,crepusculo,interestingness57,pei,cavendish,italians,confederationbridge,atlanticcoast,i500,anawesomeshot,impressedbeauty,jalca,goldenphotographer,bestsunsetpei",2722,Alex Leon,364724182_0e7972d7dd.jpg,,99456786@N00,http://www.flickr.com/photos/oldperegrine/364724182/
,2007-06-20 20:28:36,2010-04-10 17:45:06,pei,"textura,sand,desert,wind,d70s,morroco,arena,1870mmf3545g,desierto,marruecos,pei,zagora,muted,mutedcolor,colorphotoaward,todaysbestaward,aspect1610,youvegottheeye,elpei,flickrclassique",6122,Pablo Arroyo,807941397_53cc9341d3.jpg,,52847028@N00,http://www.flickr.com/photos/elpei/807941397/
,2007-07-02 20:45:57,2010-07-22 06:18:20,pei,"bridge,canada,clouds,newbrunswick,princeedwardisland,confederation,confederationbridge,supershot,d80,anawesomeshot,excellentscenic",9357,Phillip Chitwood,699335001_780331ab8a.jpg,,91251243@N00,http://www.flickr.com/photos/phillipchitwood/699335001/
,2006-10-07 17:42:41,2010-07-25 08:25:39,pei,"city,urban,storm,green,glass,architecture,modern,skyscraper,dallas,downtown,cloudy,highrise,pei,ninjatune,swivel,classa,tuf,fountainplace,urbanfabric,surfacelot,justinterveen,wwwtheurbanfabriccom,theurbanfabric,urbanfabricphotography",6925,Justin Terveen,280686783_3259659480.jpg,,59136427@N00,http://www.flickr.com/photos/ninjatune/280686783/
,2006-08-27 01:07:12,2010-09-09 19:56:04,pei,"trees,red,sky,cliff,lighthouse,white,canada,green,texture,clouds,fence,pei,personalbest,5photosaday,atlanticprovinces,bej,mywinners,omot,ruralexcellence,citrit,eyejewel,betterthangood,theperfectphotographer,panmureislandlighthouse,artistictreasurechest,visionquality",2768,AJ,3335007367_3b0df53672.jpg,,24925657@N05,http://www.flickr.com/photos/amanda_white_photography/3335007367/
,2003-07-31 04:03:31,2009-10-02 06:41:15,pei,"show,portrait,dog,dogs,closeup,top20animalpix,rally,award,canine,top20dogpix,agility,top20dogpixhalloffame,5bestdogs,dogshow,headshots,obedience,pei,shar,k9,1on1,conformation,interestingness3,i500,judgementday53,explore030306",4870,Traci Murdock,107442965_49783c9cb7.jpg,,43072440@N00,http://www.flickr.com/photos/picturespot/107442965/
,2008-10-07 11:02:43,2010-09-19 08:47:52,pei,"canada,beach,sailboat,umbrella,boat,sand,women,waves,horizon,hats,footprints,dresses,farewell,princeedwardisland,goodbye,waving,20thcentury,auf,pei,1916,adeus,wiedersehen,mccordmuseum,notman,muséemccord,rusticobeach,commons:event=commonground2009",13399,"",2922443488_e2850ca021.jpg,,25786829@N08,http://www.flickr.com/photos/museemccordmuseum/2922443488/
-122.407393,2010-07-18 00:24:15,2010-09-17 09:17:10,sanfrancisco,"sanfrancisco,blue,portrait,rain,backlight,alley,downtown,bokeh,raindrops,rimlight,d90,strobist,waterbokeh,yn460,apollosoftbox,zhewen",8012,"",4803865119_c22e38e454.jpg,37.78998,20789269@N04,http://www.flickr.com/photos/20789269@N04/4803865119/
-122.372481,2010-03-10 22:10:03,2010-09-05 13:55:05,sanfrancisco,"sf,sanfrancisco,california,city,bridge,blue,urban,motion,blur,car,skyline,night,landscape,nikon,treasureisland,suspension,action,dusk,interior,wide,tokina,baybridge,bayarea,eastbay,zoomzoom,80,span,coit,longshutter,mazda3,nimitz,uwa,lightpaint,1116,d300s",13694,Jonathan Fleming,4424301013_0aac907e92.jpg,37.803184,33684889@N06,http://www.flickr.com/photos/jfleming701/4424301013/
-122.476197,2010-03-07 17:51:43,2010-09-09 09:07:40,sanfrancisco,"sf,sanfrancisco,park,portrait,dog,cute,nature,forest,puppy,lost,nikon,tokina,suki,shibainu,sterngrove,sloat,lr3,shibaken,柴犬,sb800,1116,ezy,strobist,sb900,d300s,52weeksfordogs",6746,Jonathan Fleming,4416049968_0ec545f01c.jpg,37.735298,33684889@N06,http://www.flickr.com/photos/jfleming701/4416049968/
-122.485778,2010-02-27 14:00:02,2010-07-25 09:48:13,sanfrancisco,"chile,sanfrancisco,bridge,usa,seascape,canon,landscape,golden,earthquake,gate,pacific,tsunami,5d,2010,mkii,5dmkii",11610,Patrick Smith,4394345242_25b1a59796.jpg,37.826675,7765891@N08,http://www.flickr.com/photos/patrick-smith-photography/4394345242/
-122.426415,2009-11-08 05:43:35,2010-09-13 02:27:50,sanfrancisco,"sanfrancisco,park,red,portrait,pet,cute,animal,japan,puppy,japanese,nikon,wolf,fox,breed,suki,shibainu,pure,noevalley,shibaken,柴犬,sukichan,d300s",2680,Jonathan Fleming,4090731801_2b0aee1421.jpg,37.742222,33684889@N06,http://www.flickr.com/photos/jfleming701/4090731801/
-122.392244,2010-05-04 22:12:39,2010-09-15 20:24:40,sanfrancisco,"sanfrancisco,night,lights,nikon,downtown,skyscrapers,wideangle,tokina,motionblur,freeway,baybridge,lighttrails,1224mm,d90",5605,Matthew Granz,4585701461_ea81e3f5f3.jpg,37.760231,82339538@N00,http://www.flickr.com/photos/mattgranz/4585701461/
-122.372331,2010-01-17 17:21:38,2010-09-08 06:43:23,sanfrancisco,"sanfrancisco,california,longexposure,bridge,usa,rain,canon,oakland,treasureisland,traffic,baybridge,5d,yerbabuena,mkii,5dmkii",13644,Patrick Smith,4285863806_21e106d7c2.jpg,37.803409,7765891@N08,http://www.flickr.com/photos/patrick-smith-photography/4285863806/
-122.396535,2010-07-17 05:57:32,2010-09-19 05:06:22,sanfrancisco,"sf,sanfrancisco,lighting,portrait,dog,cute,project,puppy,japanese,nikon,embarcadero,wireless,week28,nikkor,suki,shibainu,70300mm,vr,afs,cls,pier7,70300,shibaken,柴犬,strobist,sb900,d300s,52weeksfordogs",4440,Jonathan Fleming,4803976982_5835228c2c.jpg,37.798814,33684889@N06,http://www.flickr.com/photos/jfleming701/4803976982/
-122.496646,2010-01-04 06:26:46,2010-09-17 12:28:02,sanfrancisco,"sf,sanfrancisco,sunset,red,sky,dog,cute,beach,night,puppy,japanese,nikon,dusk,flash,1750,wireless,nikkor,suki,shibainu,shiba,tamron,speedlight,vc,strobe,cls,lr3,hotshoe,shibaken,柴犬,sb800,creativelighting,offcamera,strobist,sb900,d300s,52weeksfordogs,lightroom3beta",25367,Jonathan Fleming,4246028907_26a71f213e.jpg,37.697854,33684889@N06,http://www.flickr.com/photos/jfleming701/4246028907/
-122.535623,2010-01-23 17:02:40,2010-09-13 13:09:08,sanfrancisco,"ocean,sanfrancisco,california,longexposure,travel,blue,sunset,sea,sky,usa,seascape,color,reflection,beach,nature,water,clouds,landscape,golden,coast,sand,marine,rocks,colorful,waves,natural,pacific,tripod,shoreline,rocky,wideangle,coastal,shore,lee,marincounty,coastline,ripples,sausalito,beams,gitzo,marinheadlands,goldengaterecreationarea,graduatedneutraldensityfilter,nikkor1735mm,nikond300,markinsm20ballhead,jimpattersonphotography,jimpattersonphotographycom",4907,Jim Patterson,4382853888_dea929ba70.jpg,37.829058,59728669@N00,http://www.flickr.com/photos/jimpatterson/4382853888/
-122.479834,2009-09-14 06:05:49,2010-09-14 13:50:18,sanfrancisco,"sanfrancisco,california,longexposure,travel,sunset,red,wallpaper,vacation,seascape,nature,water,fog,canon,landscape,marin,bayarea,5d,sanfranciscobay,pilings,angelisland,sausalito,mkii",14451,Patrick Smith,3932378373_905e0ec685.jpg,37.848019,7765891@N08,http://www.flickr.com/photos/patrick-smith-photography/3932378373/
-122.535623,2010-01-23 16:47:38,2010-08-30 02:08:18,sanfrancisco,"pictures,ocean,sanfrancisco,california,longexposure,travel,blue,light,sunset,sea,sky,usa,sun,seascape,motion,color,nature,water,clouds,landscape,gold,bay,coast,sand,marine,colorful,waves,natural,pacific,photos,shoreline,scenic,wideangle,coastal,workshop,shore,lee,marincounty,coastline,ripples,rays,sausalito,beams,gitzo,marinheadlands,crepuscular,reallyrightstuff,rodeobeach,remoterelease,goldengaterecreationarea,graduatedneutraldensityfilter,nikond300,markinsm20ballhead,tokina1116mm,jimpattersonphotography,jimpattersonphotographycom,apertureacademy",5497,Jim Patterson,4312847746_dc0b3f9d27.jpg,37.829058,59728669@N00,http://www.flickr.com/photos/jimpatterson/4312847746/
-122.389014,2009-12-05 17:15:52,2010-09-07 20:12:18,sanfrancisco,"sanfrancisco,california,travel,bridge,sunset,vacation,seascape,water,landscape,bay,suspension,baybridge,embarcadero,yerbabuenaisland",9458,Patrick Smith,4177885638_3d901a1247.jpg,37.790955,7765891@N08,http://www.flickr.com/photos/patrick-smith-photography/4177885638/
-122.485831,2009-12-17 17:19:24,2010-09-18 09:05:57,sanfrancisco,"ocean,sanfrancisco,california,city,longexposure,travel,bridge,sunset,sea,vacation,usa,seascape,beach,skyline,landscape,golden,bay,gate,pacific,suspension,coittower,baybridge,seafoam,blacksandbeach",22900,Patrick Smith,4195306519_94d48212f3.jpg,37.826628,7765891@N08,http://www.flickr.com/photos/patrick-smith-photography/4195306519/
-122.604128,2010-06-26 20:24:19,2010-09-07 21:16:03,sanfrancisco,"sanfrancisco,sunset,moon,water,grass,rock,fog,landscape,bay,oak,marin,dirt,moonrise,moonlight,diablo,tamalpais,richmondbridge,sanrafaelbridge,dryseason,baylaurel",10714,Patrick Smith,4788266703_5600676e9e.jpg,37.903743,7765891@N08,http://www.flickr.com/photos/patrick-smith-photography/4788266703/
